Arttırılabilir Azami Bellek,Bağlantılar,Bağlantılar,Bağlantılar (İkincil),Cihaz Ağırlığı,Dokunmatik Ekran,Ekran Boyutu,Ekran Kartı,Ekran Kartı Bellek Tipi,Ekran Kartı Hafızası,Ekran Kartı Tipi,Ekran Kartı,Ekran Kartı Bellek Tipi,Ekran Kartı Hafızası,Ekran Kartı Tipi,Ekran Yenileme Hızı,Ekran Yenileme Hızı,Ekran Özelliği,Garanti Süresi,Garanti Süresi,Garanti Tipi,Görüntü Kalitesi,HDMI,Hard Disk Kapasitesi,Kapasite,Klavye,Kullanım Amacı,Kullanım Amacı,Maksimum islemci Hızı (GHz),Maksimum İşlemci Hızı (GHz).1,Okula Dönüş,Optik Sürücü Tipi,Optik Sürücü Tipi.1,Panel Tipi,Ram (Sistem Belleği),Ram (Sistem Belleği) Tipi,Ram (Sistem Belleği),Ram (Sistem Belleği) Tipi,Renk,SSD Kapasitesi,SSD Teknolojisi,Soket Tipi,Temel işlemci Hızı (GHz),Temel İşlemci Hızı (GHz),çözünürlük,çözünürlük Standartı,işlemci Modeli,işlemci Nesli,işlemci Tipi,işlemci çekirdek Sayısı,işletim Sistemi,şarjlı Kullanım Süresi,Çözünürlük.1,Çözünürlük Standartı.1,İşlemci Frekansı.1,İşlemci Modeli.1,İşlemci Nesli.1,İşlemci Tipi.1,İşlemci Çekirdek Sayısı.1,İşletim Sistemi.1,Şarjlı Kullanım Süresi.1,url,prices
,,,,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel Iris Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,ACER Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ev - Okul,,,,,Yok,,,,8 GB,DDR4,Siyah,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,1135G7,11. Nesil,Intel Core i5,4,Free Dos,,https://www.trendyol.com//acer/extensa-ex215-54-intel-core-i5-1135g7-8-gb-512-gb-ssd-freedos-15-6-p-371898539?boutiqueId=61&merchantId=105290,12.399 TL
,32 GB,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,18 inç,,,,,Nvidia GeForce RTX 4070,GDDR6,8 GB,Harici,,240 Hz,,,2 Yıl,Asus Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmalı),,Oyun,,,,,,IPS,,,16 GB,DDR5,Gri,1 TB,,,,2.2,,,,,,,,,2560 x 1600,QHD+,,13980HX,13. Nesil,Intel Core i9,24,Free Dos,,https://www.trendyol.com//asus/rog-strix-g18-g814ji-n6141-intel-i9-13980hx-16gb-ddr5-1tb-pcie-ssd-8gb-rtx4070-18-qhd-240hz-fdos-p-738003742?boutiqueId=61&merchantId=105919,73.449 TL
,,,HDMI - USB,,,2 kg ve Altı,Yok,14 inç,,,,,Intel HD Graphics,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Dell Türkiye Garantili,,,1 TB,,Q Türkçe (Aydınlatmalı),,Ev - Okul,,,,,,,,,4 GB,DDR4,Siyah,SSD Yok,,,,,,,,,,,,,1366 x 768,HD Ready (HD),,1115G4,11. Nesil,Intel Core i3,2,Free Dos,,https://www.trendyol.com//dell/vostro-3400-intel-core-i3-1115g4-4gb-1tb-hdd-ubuntu-14-hd-tasinabilir-bilgisayar-p-748043848?boutiqueId=61&merchantId=144234,8.499 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"17,3 inç",,,,,Nvidia GeForce RTX 3070Ti,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,ACER Türkiye Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,4.7,,,,IPS,,,16 GB,DDR5,Siyah,512 GB,,,,3.2,,,,,,,,,1920 x 1080,Full HD (FHD),,6800H,6. Nesil,AMD Ryzen 7,8,Free Dos,,https://www.trendyol.com//acer/nitro-5-an517-42-r7-6800h-16gb-512gb-ssd-rtx3070ti-dos-17-3-fhd-144-hz-notebook-nh-qgley-002-p-717906949?boutiqueId=61&merchantId=361546,45.540 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,Monster Türkiye Garantili,,,HDD Yok,,Q Türkçe + Numerik (Aydınlatmalı),,Oyun,,4.4,,,,IPS,,,16 GB,DDR4,Siyah,1 TB,Gen 4,,,2,,,,,,,,,1920 x 1080,Full HD (FHD),,12450H,12. Nesil,Intel Core i5,8,Free Dos,3 Saat ve Altı,https://www.trendyol.com//monster/tulpar-t5-v23-3-4-intel-core-i5-12450h-16-gb-ram-1-tb-ssd-8-gb-rtx-4060-freedos-15-6-fhd-144-hz-p-762943119?boutiqueId=61&merchantId=105286,34.199 TL
,,,Bluetooth,,,2 - 4 kg,Yok,16 inç,,,,,Nvidia GeForce RTX 4070,GDDR6X,8 GB,Harici,,165 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,RGB Türkçe,,Oyun,,+5,,,,IPS,,,64 GB,DDR5,Gri,2 TB,,,,,,,,,,,,,2560 x 1600,WQHD,,13900HX,13. Nesil,Intel Core i9,24,Free Dos,,https://www.trendyol.com//casper/excalibur-g911-1390-ex70x-c-intel-core-i9-13900hx-64gb-ddr5-ram-2tb-nvme-ssd-8gb-rtx4070-freedos-p-672175511?boutiqueId=61&merchantId=114258,66.099 TL
,,,USB-C,,,2 kg ve Altı,Yok,16 inç,,,,,M3,Dahili,Paylaşımlı,Dahili,,120 Hz,,,2 Yıl,Apple Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmalı),,Ofis - İş,,,,,,,,,36 GB,Birleşik Bellek,Siyah,512 GB,,,,,,,,,,,,,3024 x 1964,Retina,,M3,3. Nesil,M3,12,Mac Os,6 Saat ve Üstü,https://www.trendyol.com//apple/macbook-pro-m3-16-uzay-siyah-36gb-512gb-ssd-mrw23tu-a-p-777662374?boutiqueId=61&merchantId=104683,107.999 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,14 inç,,,,,Nvidia GeForce MX330,GDDR5,2 GB,Harici,,Belirtilmemiş,,,2 Yıl,Dell Distribütör Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,,,,Yok,,,,16 GB,DDR4,Gri,512 GB,,,,,,,,,,,,,1366 x 768,Full HD (FHD),,1135G7,11. Nesil,Intel Core i5,4,Free Dos,,https://www.trendyol.com//dell/dell-vostro-3400-core-i5-1135g7-16-gb-512-gb-ssd-2gb-mx330-freedos-14-n4030vn3400emeabt12-p-665658233?boutiqueId=61&merchantId=107092,"14.132,65 TL"
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel Iris Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.4,,,,,,,16 GB,DDR4,Gri,512 GB,,,,1.2,,,,,,,,,1920 x 1280,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Windows,,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-16gb-512gb-ssd-14-fhd-w11p-tasinabilir-bilgisayar-6q8l7es-p-636478702?boutiqueId=61&merchantId=668896,"14.761,89 TL"
,,,Bluetooth - HDMI,,,2 - 4 kg,Yok,"16,1 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmasız),,Oyun,,,,,,IPS,,,32 GB,DDR5,Siyah,1 TB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,7840HS,7. Nesil,AMD Ryzen 7,8,Free Dos,,https://www.trendyol.com//hp/victus-16-s0046nt-892p4ea-amd-ryzen-7-7840hs-32gb-ram-1tb-ssd-geforce-rtx-4060-16-1-fhd-dos-144hz-p-759063449?boutiqueId=61&merchantId=467452,40.999 TL
,,,HDMI - USB,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4050,GDDR6,6 GB,Harici,,144 Hz,,,2 Yıl,ACER Distribütör Garantili,,,HDD Yok,,Q Türkçe,,Oyun,,,,,,IPS,,,16 GB,DDR5,Siyah,512 GB,,,,2.4,,,,,,,,,1920 x 1080,Full HD (FHD),,13620H,13. Nesil,Intel Core i7,10,Free Dos,3 Saat ve Altı,https://www.trendyol.com//acer/nitro-v-15-core-i7-13620h-16gb-512gb-ssd-rtx-4050-freedos-15-6-fhd-notebook-nh-qnbey-005-165-p-784195255?boutiqueId=61&merchantId=107007,33.199 TL
,,,Bluetooth - HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel UHD Graphics,DDR4,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Asus Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmasız),,Ofis - İş,,4.4,,,,IPS,,,8 GB,DDR4,Gümüş,512 GB,,,,1.2,,,,,,,,,1920 x 1080,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Free Dos,,https://www.trendyol.com//asus/vivobook-15-x1504za-bq450-i3-1215u-8gb-512gb-ssd-15-6-fhd-fdos-tasinabilir-dizustu-bilgisayar-p-769232449?boutiqueId=61&merchantId=104683,10.999 TL
,16 GB,,HDMI,,,Belirtilmemiş,Yok,13 inç,,,,,M1 7 Çekirdekli,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,Apple Türkiye Garantili,,,256 GB,,Q Türkçe,,Ev - Okul,,,,,Yok,,,,16 GB,Belirtilmemiş,Gri,256 GB,,,,Belirtilmemiş,,,,,,,,,2560 x 1600,Retina,,Belirtilmemiş,Belirtilmemiş,Apple M1,8,Mac Os,,https://www.trendyol.com//apple/macbook-air-13-m1-16gb-256gb-ssd-uzay-grisi-dizustu-bilgisayar-p-661734426?boutiqueId=61&merchantId=309507,37.149 TL
,,,USB,,,2 kg ve Altı,Yok,18 inç,,,,,Nvidia GeForce MX450,Dahili,2 GB,Harici,,90 Hz,,,2 Yıl,ACER Türkiye Garantili,,,500 GB,,Q Türkçe + Numerik (Aydınlatmalı),,Ev - Okul,,,,,,,,,36 GB,LPDDR3,Gümüş,32 GB,,,,,,,,,,,,,4480 x 2520,Ultra HD 4K (UHD),,4800HS,5. Nesil,MediaTek P60T,10,Windows,,https://www.trendyol.com//hp/240-g10-8a557ea-i7-1360p-14-16g-1tbssd-dos-p-780329515?boutiqueId=61&merchantId=105378,28.119 TL
,,,HDMI - USB,,,2 - 4 kg,Yok,"17,3 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,MSI Distribütör Garantili,,,HDD Yok,,Q Türkçe + Numerik (Aydınlatmalı),,Oyun,,,,,,IPS,,,32 GB,DDR5,Siyah,1 TB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,13900H,13. Nesil,Intel Core i9,14,Windows,,https://www.trendyol.com//msi/katana-17-b13vfk-1018tr-i9-32gb-ddr5-1tb-ssd-rtx4060-8gb-144hz-fhd-w11-home-gaming-laptop-p-784564380?boutiqueId=61&merchantId=118442,63.899 TL
,,,Bluetooth,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 3050 Ti,GDDR6,4 GB,Harici,,144 Hz,,,2 Yıl,Monster Distribütör Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmalı),,Oyun,,,,,,IPS,,,32 GB,DDR4,Siyah,1 TB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,11800H,11. Nesil,Intel Core i7,8,Windows,3 Saat ve Altı,https://www.trendyol.com//monster/abra-a5-v17-3-3-intel-core-i7-11800h-32gb-1tb-ssd-rtx3050ti-windows-11-15-6-fhd-p-134421217?boutiqueId=61&merchantId=105286,31.499 TL
,,,,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce GTX1650 Ti,GDDR6,,Dahili,,,,,,Lenovo Garantili,,,,512 GB,Aydınlatmalı,,Oyun,,,,,Yok,,,,8 GB,,,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,10300H,,Intel Core i5,,Windows,,https://www.trendyol.com//lenovo/ideapad-gaming-3-intel-core-i5-10300h-8gb-512gb-ssd-gtx1650-ti-15-6-windows-10-laptop-81y400xptx-p-94098148?boutiqueId=61&merchantId=386464,27.900 TL
,64 GB,,HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel Iris Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,Yok,Q Türkçe,,Ofis - İş,,4.2,,,Yok,IPS,,,8 GB,DDR4,Gri,500 GB,,,,2.4,,,,,,,,,1920 x 1080,Full HD (FHD),,1135G7,11. Nesil,Intel Core i5,4,Windows,,https://www.trendyol.com//casper/nirvana-intel-core-i5-1135g7-8gb-500gb-ssd-15-6-fhd-win11-dizustu-bilgisayar-casper-turkiye-garanti-p-302610170?boutiqueId=61&merchantId=732265,15.849 TL
,,,Bluetooth - HDMI,,,2 - 4 kg,Yok,"16,1 inç",,,,,Nvidia GeForce RTX 4070,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmasız),,Oyun,,,,,,IPS,,,16 GB,DDR5,Siyah,1 TB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,13700H,13. Nesil,Intel Core i7,14,Free Dos,,https://www.trendyol.com//hp/victus-16-r0072nt-8w8a4ea-i7-13700h-16gb-ram-1tb-ssd-8gb-geforce-rtx-4070-16-1-inc-fhd-freedos-p-764911686?boutiqueId=61&merchantId=118442,45.869 TL
,,,,,,2 - 4 kg,Yok,14 inç,,,,,Dahili Ekran Kartı,Belirtilmemiş,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,HP Distribütör Garantili,,,HDD Yok,,Q Türkçe,,Ev - Okul,,,,,Yok,,,,8 GB,DDR4,Gri,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,1235U,12. Nesil,Intel Core i5,10,Free Dos,,https://www.trendyol.com//hp/elitebook-640-g9-6s6y1ea-intel-core-i5-1235u-8gb-512gb-ssd-14-fullhd-freedos-tasinabilir-bilgisa-p-364579493?boutiqueId=61&merchantId=207789,"20.883,58 TL"
,4 GB,,Bluetooth,,,2 kg ve Altı,Yok,14 inç,,,,,Intel UHD Graphics 600,DDR4,Paylaşımlı,Dahili,,,Full HD,,,Lenovo Distribütör Garantili,Full HD,Var,,Yok,Q İngilizce,,Ofis - İş,,,,,Yok,TN,,,4 GB,,Gri,128 GB,,,,1 - 2,,,,,,,,,1920 x 1080,Full HD (FHD),3.00 GHz üstü,N4020,1. Nesil,Intel Celeron,2,Free Dos,4-6 Saat,https://www.trendyol.com//lenovo/v14-igl-intel-celeron-n4020-4gb-128gb-ssd-uhd-600-fdos-14-fhd-dizustu-bilgisayar-82c2001htx-p-69098463?boutiqueId=61&merchantId=409439,8.499 TL
,,,Bluetooth,,,2 - 4 kg,Yok,"17,3 inç",,,,,Nvidia GeForce RTX 3080,GDDR6,8 GB,Dahili,,360 Hz,,,2 Yıl,ACER Distribütör Garantili,,,HDD Yok,Yok,Q Türkçe,,Oyun,,,,,Yok,IPS,,,32 GB,DDR4,Siyah,1 TB,,,,3.2,,,,,,,,,1920 x 1080,Full HD (FHD),,5800H,5. Nesil,AMD Ryzen 7,8,Free Dos,,https://www.trendyol.com//acer/nitro-5-an517-41-amd-ryzen-7-5800h-32gb-1tb-sssd-rtx3080-360hz-17-3-fhd-freedos-nh-qbhey-001-p-142171886?boutiqueId=61&merchantId=298152,57.999 TL
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,AMD Radeon Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,Asus Distribütör Garantili,,,512 GB,,Q Türkçe,,Ev - Okul,,,,,Yok,,,,16 GB,LPDDR4X,Siyah,SSD Yok,,,,,,,,,,,,,2880 x 1800,FHD+,,5625U,5. Nesil,AMD Ryzen 5,6,Windows,,https://www.trendyol.com//asus/zenbook-14-oled-um3402-5-nesil-ryzen-5-5625u-16gb-512-ssd-14inc-w11-p-354123882?boutiqueId=61&merchantId=482979,33.999 TL
,,,USB - Bluetooth - HDMI,,,2 kg ve Altı,Yok,14 inç,,,,,Intel Iris Graphics,SD,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Lenovo Distribütör Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmalı),,Ofis - İş,,,,,,,,,8 GB,DDR5,Gri,1 TB,,,,,,,,,,,,,1920 x 1200,WUXGA,,Belirtilmemiş,12. Nesil,Intel Core i5,12,Windows,,https://www.trendyol.com//lenovo/yoga-slim-6-82wu006ytx01-i5-1240p-8gb-1tbssd-14-fullhd-w11h-tasinabilir-bilgisayar-p-761559347?boutiqueId=61&merchantId=106664,"29.064,42 TL"
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel Iris Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.4,,,,,,,32 GB,DDR4,Gri,2 TB,,,,1.2,,,,,,,,,1920 x 1080,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Free Dos,,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-32gb-2tb-ssd-14-fhd-fdos-tasinabilir-bilgisayar-6q8l7es-p-628227879?boutiqueId=61&merchantId=668896,"19.420,83 TL"
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4050,GDDR6,6 GB,Harici,,144 Hz,,,2 Yıl,ACER Türkiye Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,,,,,IPS,,,8 GB,DDR5,Siyah,1 TB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,12500H,12. Nesil,Intel Core i5,12,Free Dos,,https://www.trendyol.com//acer/nitro-5-intel-core-i5-12500h-8gb-1tb-ssd-rtx-4050-6gb-15-6-144hz-dos-acer-turkiye-garantili-p-778155058?boutiqueId=61&merchantId=203702,29.999 TL
,,,,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 3070,Belirtilmemiş,8 GB,Harici,,144 Hz,,,2 Yıl,ACER Distribütör Garantili,,,HDD Yok,,RGB Türkçe,,Oyun,,4.6,,,Yok,IPS,,,16 GB,DDR4,Siyah,512 GB,,,,2.3,,,,,,,,,1920 x 1080,Full HD (FHD),,11800H,11. Nesil,Intel Core i7,8,Free Dos,3 Saat ve Altı,https://www.trendyol.com//acer/nitro-5-an515-57-corei7-11800h-16gb-512gb-ssd-rtx-3070-8gb-fdos-15-6-notebook-nh-qfgey-002-p-343021074?boutiqueId=61&merchantId=673006,"36.154,80 TL"
,32 GB,,USB - Bluetooth - HDMI,Mini HDMI - VGA,,2 kg ve Altı,Yok,14 inç,,,,,Nvidia GeForce MX330,GDDR5,2 GB,Harici,,60 Hz,,,2 Yıl,Asus Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmasız),,Ofis - İş,,4.2,,,Yok,IPS,,,16 GB,DDR4,Siyah,1 TB,Gen 4,,,2.4,,,,,,,,,1920 x 1080,Full HD (FHD),,1135G7,11. Nesil,Intel Core i5,4,Free Dos,4-6 Saat,https://www.trendyol.com//asus/expertbook-intel-core-i5-1135g7-16gb-1tb-2gb-vga-mx330-14-fhd-free-dos-b14007-p-767397669?boutiqueId=61&merchantId=773412,17.999 TL
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel UHD Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.4,,,,,,,64 GB,DDR4,Gri,256 GB,,,,1.2,,,,,,,,,1920 x 1080,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Windows,,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-64-gb-512gb-w11pro-14-fhd-6q8l7es-p-662773804?boutiqueId=61&merchantId=668896,"19.082,25 TL"
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel UHD Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.4,,,,,,,64 GB,DDR4,Gri,256 GB,,,,1.2,,,,,,,,,1920 x 1080,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Windows,,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-64-gb-256gb-w11pro-14-fhd-6q8l7es-p-662773802?boutiqueId=61&merchantId=668896,"18.641,70 TL"
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel UHD Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.4,,,,,,,8 GB,DDR4,Gri,256 GB,,,,1.2,,,,,,,,,1920 x 1080,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Windows,,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-8-gb-256-gb-w11pro-14-fhd-6q8l7es-p-662765854?boutiqueId=61&merchantId=668896,"13.483,80 TL"
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel UHD Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.4,,,,,,,16 GB,DDR4,Gri,512 GB,,,,1.2,,,,,,,,,1920 x 1080,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Free Dos,,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-16-gb-512-gb-fdos-14-fhd-6q8l7es-p-662757977?boutiqueId=61&merchantId=668896,"14.438,16 TL"
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel UHD Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.4,,,,,,,8 GB,DDR4,Gri,256 GB,,,,1.2,,,,,,,,,1920 x 1080,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Free Dos,,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-8-gb-256-gb-fdos-14-fhd-6q8l7es-p-662752932?boutiqueId=61&merchantId=668896,"12.917,52 TL"
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel Iris Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.7,,,,,,,64 GB,DDR4,Gri,2 TB,,,,3.3,,,,,,,,,1920 x 1080,Full HD (FHD),,1255U,12. Nesil,Intel Core i7,10,Free Dos,,https://www.trendyol.com//hp/240-g9-i7-1255u-64gb-2tb-ssd-14-fhd-fdos-tasinabilir-bilgisayar-6q8m0es-p-654307223?boutiqueId=61&merchantId=109239,"28.999,99 TL"
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel Iris Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.4,,,,,,,32 GB,DDR4,Gri,256 GB,,,,1.2,,,,,,,,,1920 x 1280,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Windows,,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-32gb-256gb-ssd-14-fhd-w11p-tasinabilir-bilgisayar-6q8l7es-p-636545923?boutiqueId=61&merchantId=668896,"15.776,64 TL"
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel Iris Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.4,,,,,,,32 GB,DDR4,Gri,512 GB,,,,1.2,,,,,,,,,1920 x 1280,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Windows,,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-32gb-512gb-ssd-14-fhd-w11p-tasinabilir-bilgisayar-6q8l7es-p-636507842?boutiqueId=61&merchantId=668896,"16.217,19 TL"
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel Iris Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.4,,,,,,,16 GB,DDR4,Gri,256 GB,,,,1.2,,,,,,,,,1920 x 1280,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Windows,,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-16gb-256-ssd-14-fhd-w11p-tasinabilir-bilgisayar-6q8l7es-p-636474589?boutiqueId=61&merchantId=668896,"14.321,34 TL"
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel Iris Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.4,,,,,,,16 GB,DDR4,Gri,512 GB,,,,1.2,,,,,,,,,1920 x 1080,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Free Dos,,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-16gb-512gb-ssd-14-fhd-fdos-tasinabilir-bilgisayar-6q8l7es-p-631194584?boutiqueId=61&merchantId=668896,"14.142,15 TL"
,,,,,,2 kg ve Altı,Yok,14 inç,,,,,Intel Iris Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,4.4,,,,,,,16 GB,DDR4,Gri,1 TB,,,,1.2,,,,,,,,,1920 x 1080,Full HD (FHD),,1215U,12. Nesil,Intel Core i3,6,Free Dos,,https://www.trendyol.com//hp/240-g9-intel-core-i3-1215u-16gb-1tb-ssd-14-fhd-fdos-tasinabilir-bilgisayar-6q8l7es-p-627915395?boutiqueId=61&merchantId=668896,"16.000,38 TL"
,16 GB,,Bluetooth,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX3060,GDDR6,6 GB,Harici,,120 Hz,,,2 Yıl,Asus Türkiye Garantili,,,HDD Yok,,Q İngilizce,,Tasarım,,4.7,,,,,,,16 GB,DDR5,Siyah,1 TB,,,,,,,,,,,,,2880 x 1620,WQHD,,1265U,12. Nesil,Intel Core i7,10,Windows,,https://www.trendyol.com//asus/vivobook-pro-15x-oled-k6501zm-i7-12650h-15-6-16gb-1tb-rtx-3060-q-us-ing-klavye-1-yil-garanti-p-705110127?boutiqueId=61&merchantId=112804,44.950 TL
